cluster_id,freshness,authority,social_velocity,engagement,sentiment,brand_fit,novelty,total,decision
19df361400db80943206479ad91a2459,0.4775,0.9,0.0,0.0,1.0,1.0,0.8235,77.1,POST
3f7481d76bc3ab621f90b5ef4ef1e026,0.7174,0.88,0.0,0.0,1.0,0.75,0.8929,77.08,POST
d01d5d39d6ec9452643c9cbb1af8b2b7,0.7345,0.88,0.0,0.0,1.0,0.75,0.8696,77.07,POST
272a7dcc32b1e321bc2bb563499f6f59,0.6706,0.96,0.0,0.0,1.0,0.75,0.8571,77.05,POST
7ad0b05db6a019d6be5334bf302fc48a,0.8099,0.6,0.0,0.0,0.9228,1.0,0.8235,77.04,POST
9c1d98250e13af46ee59d76fff7bcfd0,0.6907,0.6,0.0,0.0,1.0,1.0,0.8947,77.04,POST
5cf5dc013bc1602fc9bfdba9a4203957,0.8257,0.86,0.0,0.0,1.0,0.75,0.7692,77.03,POST
3cd4371e98155f5c002ce5a6e21d50d9,0.8254,0.6,0.0,0.0,1.0,1.0,0.7143,77.02,POST
6ce8c86596b53f5d39160f83a0189566,0.8155,0.6,0.0,0.0,1.0,1.0,0.7273,77.02,POST
a1afa127058e6f65b46c6a542ab318eb,0.8219,0.86,0.0,0.0,1.0,0.75,0.7727,77.01,POST
e81f9febcaa68f7e622913440acfd257,0.8076,0.86,0.0,0.0,1.0,0.75,0.7917,77.01,POST
e1330751f89e474bc2d16c48bbf797bc,0.7285,0.6,0.0,0.0,1.0,1.0,0.8421,77.0,POST
2e70a18c66edcbb7f5b3dc830b4e4741,0.8383,0.6,0.0,0.0,1.0,0.9,0.8421,77.0,POST
d218deda090d238bfc39fa910659e0e6,0.6585,0.86,0.0,0.0,1.0,0.9,0.7692,76.99,POST
83cf64a739f386e0163e3c85ac17d338,0.7954,0.96,0.0,0.0,0.7856,0.75,0.9286,76.97,POST
3b5dc60328be1008380930fbbe46af0f,0.6079,0.6,0.0,0.0,1.0,1.0,1.0,76.96,POST
05be642e27b5958d55d1a0ece51b28d8,0.8529,0.88,0.0,0.0,1.0,0.65,0.85,76.95,POST
9fb143d2c9e0cb1e76d7a9c1077af1a7,0.7913,0.6,0.0,0.0,0.9228,1.0,0.8421,76.95,POST
8f683940d8136cd8b831522e5057d3fb,0.6261,0.86,0.0,0.0,1.0,0.9,0.8095,76.94,POST
17d89f7b6c21bcadb56e9d9da2ee857e,0.6693,0.6,0.0,0.0,1.0,1.0,0.9167,76.94,POST
f8d8e97132f9c5c57ab675fe15371d29,0.7288,0.6,0.0,0.0,0.9484,1.0,0.8947,76.92,POST
6e8b5a795478f30cb9033b2c4f91f2f4,0.7843,0.6,0.0,0.0,1.0,1.0,0.7619,76.92,POST
a512e1fbf20e6b99f1049a73bd621329,0.7657,0.6,0.0,0.0,1.0,1.0,0.7857,76.9,POST
4fccb7b818c5983457395b763b896222,0.7708,0.88,0.0,0.0,1.0,0.75,0.8095,76.9,POST
73d6638a8d0bd2e4e69d69debfd1fca5,0.8257,0.86,0.0,0.0,1.0,0.75,0.76,76.89,POST
496fa88ab6680612962d21361792171d,0.7197,0.6,0.0,0.0,1.0,1.0,0.8462,76.89,POST
c848fe5f68b1b31eb4bd04c7ddbd293d,0.7932,0.6,0.0,0.0,1.0,0.9,0.8947,76.88,POST
0bd2717c3e5b82efacb6570f53a00544,0.791,0.6,0.0,0.0,1.0,1.0,0.75,76.87,POST
6aa4d0cce93e92c2abfde06055e8aef8,0.7278,0.6,0.0,0.0,1.0,1.0,0.8333,76.86,POST
47718e9188b8457d7dfe82539d7718c8,0.7004,0.88,0.0,0.0,1.0,0.75,0.9,76.85,POST
5997c97f7262349a7a43464eabecd818,0.7085,0.88,0.0,0.0,1.0,0.75,0.8889,76.84,POST
131a5d61810903a7b01e9bd0ce8635f0,0.7271,0.6,0.0,0.0,1.0,1.0,0.8333,76.84,POST
1d9279d2be5f39598e539917ca7523d7,0.6852,0.96,0.0,0.0,1.0,0.75,0.8235,76.84,POST
72ef3c1bd1540d026cdcf849be7ad4b3,0.7888,0.6,0.0,0.0,0.8973,1.0,0.8667,76.83,POST
30b4f5649078f8f874abfc66786ce65e,0.7549,0.88,0.0,0.0,1.0,0.75,0.8261,76.83,POST
cbd55464b7c4459aa5825a508ac97e16,0.7884,0.6,0.0,0.0,1.0,1.0,0.75,76.82,POST
91c837ad8a28cf7eb3f72c0c8f39b88e,0.8513,0.6,0.0,0.0,1.0,0.9,0.8125,76.81,POST
986425d54d6ae0a437077468f93aa0f1,0.7017,0.96,0.0,0.0,1.0,0.75,0.8,76.81,POST
ba943d66e5e605b2e2d01177951166dc,0.7965,0.6,0.0,0.0,1.0,0.9,0.8846,76.8,POST
93b4bc40575fa0ba08e561c5ddea7edc,0.7837,0.6,0.0,0.0,1.0,0.9,0.9,76.77,POST
03de16d369484340b38017703a7074d0,0.8106,0.6,0.0,0.0,1.0,0.9,0.8636,76.77,POST
23f6b0a99f67615a8ac22e570359b664,0.6721,0.6,0.0,0.0,1.0,1.0,0.9,76.74,POST
d2f4198f087274d9be449bc2d30ebdde,0.722,0.6,0.0,0.0,1.0,1.0,0.8333,76.74,POST
298c34e2a710e7bee7abc22bc26f18a7,0.7679,0.6,0.0,0.0,1.0,0.9,0.9167,76.71,POST
ab81b04fcc921dbd4b51acdb5506effa,0.6784,0.98,0.0,0.0,1.0,0.75,0.8,76.71,POST
45dba4345d805c7402488cd0e8445941,0.8185,0.6,0.0,0.0,0.9228,1.0,0.7895,76.7,POST
d7f1925f9454bbf1e75fa3e7a95c2840,0.7448,0.6,0.0,0.0,1.0,1.0,0.8,76.7,POST
b887732f37d95813b4913dd180b22b81,0.7424,0.86,0.0,0.0,1.0,0.75,0.8571,76.69,POST
2f3f0ab09eeb019624695b1031bcd665,0.7957,0.86,0.0,0.0,1.0,0.75,0.7857,76.68,POST
42aaf27bcb7d8b9beb02302744e14c6d,0.6746,0.6,0.0,0.0,1.0,1.0,0.8919,76.67,POST
87d912f41b9005301a26808da245ef8e,0.7772,0.6,0.0,0.0,0.872,1.0,0.9,76.67,POST
16dff6f67bb36f5ee940c6f77c646a39,0.7085,0.6,0.0,0.0,1.0,1.0,0.8462,76.66,POST
7237afd949166f5158e150453ddc86c8,0.6981,0.9,0.0,0.0,1.0,0.75,0.8667,76.66,POST
76cfc8f993fab4f1484d7e1cf800fbb4,0.68,0.96,0.0,0.0,1.0,0.75,0.8182,76.65,POST
1f79f7979a5a0a924685576342d7fa23,0.7091,0.88,0.0,0.0,1.0,0.75,0.875,76.65,POST
1b5fde9f34afc6a53117cf8c2168f1ac,0.8235,0.88,0.0,0.0,1.0,0.75,0.7222,76.64,POST
924ce60aa960008e2035ce25bb68a7f6,0.6984,0.88,0.0,0.0,1.0,0.75,0.8889,76.64,POST
ed4d2b2a09bd53b78d414375ff5b11dc,0.8613,0.88,0.0,0.0,1.0,0.65,0.8182,76.64,POST
a8cbb89b2c7635274255c4c85e9f4632,0.7397,0.88,0.0,0.0,1.0,0.75,0.8333,76.63,POST
33500f203afa07b383fedb792888a36a,0.8439,0.88,0.0,0.0,1.0,0.65,0.84,76.62,POST
d223875b0471f4b6bb8974749d26cc18,0.6938,0.88,0.0,0.0,1.0,0.75,0.8929,76.61,POST
e27958fd56fa0d6ce67401788cd91e15,0.8185,0.6,0.0,0.0,1.0,0.9,0.8421,76.6,POST
ddbd2a47890f6b9bb045f69f49bcd344,0.5223,0.86,0.0,0.0,1.0,1.0,0.7778,76.59,POST
bdd2979d9b6d5aa2c8b879f647fcff71,0.8549,0.6,0.0,0.0,0.7977,1.0,0.875,76.58,POST
663f9d29e5d212977e6fe28ea731815e,0.6859,0.6,0.0,0.0,1.0,1.0,0.8696,76.56,POST
df75fb8e09888661cc007ba37327df0b,0.7607,0.6,0.0,0.0,0.9228,1.0,0.8571,76.56,POST
bf269ff1c335bdffe17450eb20e2b65e,0.7644,0.6,0.0,0.0,1.0,1.0,0.7647,76.56,POST
8e8bd77f2cf988ed4f28de5193010b21,0.7085,0.88,0.0,0.0,1.0,0.75,0.8696,76.55,POST
c15f5d2073bc96b9f286b03f9702f2f2,0.6752,0.6,0.0,0.0,1.0,1.0,0.8824,76.54,POST
0ccaa1b0c061cef8906906e8c01553b3,0.8121,0.6,0.0,0.0,1.0,0.9,0.8462,76.53,POST
fc199fb93748aeb33655cd865fc087ce,0.7822,0.6,0.0,0.0,1.0,0.9,0.8846,76.51,POST
b72524916429951fad657c86ca69a943,0.7177,0.96,0.0,0.0,0.8973,0.75,0.875,76.51,POST
2be1b8588636e913780c39961f828ead,0.8605,0.9,0.0,0.0,0.5233,1.0,0.8125,76.49,POST
7bbdcbd4886e191555b98097e640f647,0.7747,0.6,0.0,0.0,0.9228,1.0,0.8333,76.48,POST
5e46dd4eb117240b4286e76c410106f1,0.7188,0.86,0.0,0.0,1.0,0.75,0.875,76.48,POST
03068c388b2297105ae29c7150f15d0a,0.7626,0.88,0.0,0.0,1.0,0.75,0.7917,76.47,POST
6179a6fba5f0b8564464381a5ff9e7e2,0.7332,0.6,0.0,0.0,1.0,1.0,0.8,76.46,POST
3bc02e82ebb998865f73511d400871a8,0.7972,0.86,0.0,0.0,1.0,0.75,0.7692,76.46,POST
7ca53df860399424668afac24ac9b950,0.8231,0.88,0.0,0.0,1.0,0.65,0.8571,76.46,POST
8adb6fe3e2c973699cb9999b4a9c4b98,0.6949,0.88,0.0,0.0,1.0,0.75,0.88,76.44,POST
61696d4c740592f0f08c4f15b3839be6,0.7549,0.88,0.0,0.0,1.0,0.75,0.8,76.44,POST
23d5f818c58f3820ec052bf9af9be101,0.6984,0.88,0.0,0.0,1.0,0.75,0.875,76.43,POST
c8abff16b1f9805320c4975771fe4dfe,0.7312,0.6,0.0,0.0,1.0,1.0,0.8,76.42,POST
da1d660a535795e4ae02c8cd64afbe33,0.6492,0.6,0.0,0.0,1.0,1.0,0.9091,76.42,POST
8ce3f8bf1bc954c2199840ac3d173b00,0.6613,0.86,0.0,0.0,1.0,0.9,0.7273,76.42,POST
330163c31d09a7486d15512b304e42be,0.674,0.88,0.0,0.0,1.0,0.75,0.9048,76.39,POST
d46780e9e6346c858df388caacb21a5a,0.7132,0.88,0.0,0.0,1.0,0.75,0.8519,76.38,POST
0e8479490f7540bfa316460035ccdf42,0.8132,0.6,0.0,0.0,1.0,0.9,0.8333,76.36,POST
0feafef1ac803d561267970d446503ec,0.7563,0.6,0.0,0.0,1.0,1.0,0.7619,76.35,POST
7509911ee1b8c709aede2a4a849bc020,0.6984,0.88,0.0,0.0,1.0,0.75,0.8696,76.35,POST
62aefeabbee40a80f9ce2b35b58b7072,0.6901,0.88,0.0,0.0,1.0,0.75,0.88,76.34,POST
c35e164ba048cf71bf4832b0222eda30,0.7339,0.6,0.0,0.0,1.0,1.0,0.7895,76.32,POST
1bebff500e43ee888c8e4784a914eb6d,0.7939,0.88,0.0,0.0,1.0,0.75,0.7391,76.31,POST
2b48f5fe0f497182e5644f57cb760226,0.6662,0.6,0.0,0.0,1.0,1.0,0.8788,76.31,POST
fadd02c762f7e687fc8d68c35a054048,0.7397,0.96,0.0,0.0,0.5233,1.0,0.8889,76.3,POST
f0c15ca1b04498caced533dec1ec59d3,0.7164,0.9,0.0,0.0,1.0,0.75,0.8182,76.3,POST
7e80a7f3ae291e75493ed7dd770ec3d2,0.8277,0.88,0.0,0.0,1.0,0.65,0.84,76.29,POST
645a5e1b97218d181c6f1e3a1294b085,0.849,0.6,0.0,0.0,1.0,0.75,1.0,76.28,POST
f3ba8aa69cbf7c14ed4a527a6392b82d,0.6492,0.96,0.0,0.0,1.0,0.75,0.8333,76.26,POST
ab19b8283e1e556487e75c9749b8cdc4,0.7497,0.6,0.0,0.0,1.0,1.0,0.7647,76.26,POST
0a44726f5d70d4e60f629452abe6cbae,0.7111,0.88,0.0,0.0,1.0,0.75,0.8462,76.26,POST
4c0ccd8528696f6280c09f8272493254,0.8361,0.6,0.0,0.0,0.8221,1.0,0.85,76.25,POST
25c687c59bed0a2d060388e41517d22b,0.8481,0.86,0.0,0.0,1.0,0.65,0.8333,76.24,POST
4fc209e389c898182e890d47bad1ed5a,0.7269,0.9,0.0,0.0,1.0,0.75,0.8,76.24,POST
ce970d35cd118b6073818664c90bbd3e,0.5821,0.88,0.0,0.0,1.0,1.0,0.65,76.23,POST
e18049439bda5e15f4a4a926ab10949e,0.8017,0.9,0.0,0.0,1.0,0.65,0.8462,76.23,POST
b636931839ab3b772fc585383ab8a182,0.7342,0.6,0.0,0.0,1.0,1.0,0.7826,76.22,POST
227e0f2b5edc90ac9528b7eff805a315,0.7339,0.6,0.0,0.0,1.0,1.0,0.7826,76.22,POST
c47063bd25a29c48a00cbb19e99416b4,0.3941,0.9,0.0,0.0,1.0,1.0,0.875,76.21,POST
1454104102ea513c576cc3c8c7b5067c,0.6818,0.6,0.0,0.0,1.0,1.0,0.85,76.19,POST
152c9f3373232db91475632bc4eafd0c,0.8439,0.6,0.0,0.0,1.0,0.75,1.0,76.18,POST
75cd9fc4c975ed0ef7680b5d77e7fc06,0.6812,0.6,0.0,0.0,1.0,1.0,0.85,76.17,POST
c5781284d1c9b69b5bedc0d7a05c0064,0.7768,0.86,0.0,0.0,1.0,0.65,0.9231,76.16,POST
8ee5aa2243bb034b4744569fbcdaec16,0.6965,0.9,0.0,0.0,1.0,0.75,0.8333,76.13,POST
579b9a1b8ae6059c5b719e34fec96e0e,0.6573,0.88,0.0,0.0,1.0,0.75,0.9091,76.12,POST
15ed97e6cdccbc486d89616adb9dafa7,0.7753,0.6,0.0,0.0,1.0,0.9,0.8667,76.11,POST
ea9755b25293ebe286e12b48060180e3,0.6483,0.88,0.0,0.0,1.0,0.75,0.92,76.11,POST
e070a13d070ede4c73d7cf725850ac90,0.7584,0.6,0.0,0.0,1.0,0.9,0.8889,76.1,POST
658fb2130b0339e7b1155173ae2e7541,0.6758,0.6,0.0,0.0,1.0,1.0,0.8519,76.09,POST
14bdb74f39716dedf1fc0bfc8a24404e,0.7269,0.9,0.0,0.0,1.0,0.75,0.7895,76.08,POST
799d4041be62749183894eff5e521bca,0.7427,0.88,0.0,0.0,1.0,0.75,0.7917,76.07,POST
1d1f6264bb6dbf1ff0043eae51a423e3,0.7544,0.86,0.0,0.0,1.0,0.75,0.8,76.07,POST
d3ecf315aff65cacdf3ac31d72d1e729,0.6878,0.6,0.0,0.0,1.0,1.0,0.8333,76.06,POST
106b3ecfd3443f4d6eefa9ef164e2394,0.6973,0.86,0.0,0.0,1.0,0.75,0.875,76.05,POST
aba565f42d8b9e8d9ae54b728f5e623b,0.7892,0.88,0.0,0.0,1.0,0.65,0.875,76.05,POST
5ae84689a0fceb26542cd520ef706437,0.7843,0.9,0.0,0.0,1.0,0.65,0.8571,76.04,POST
23e23b048ba43787c76a270457e94202,0.8494,0.6,0.0,0.0,0.7977,1.0,0.8462,76.04,POST
9a3517279fc36f88ebe6922057025bfb,0.7528,0.86,0.0,0.0,1.0,0.75,0.8,76.04,POST
e5a761d1f57cf1dc0a220be0319ba6c7,0.684,0.6,0.0,0.0,0.9484,1.0,0.8947,76.02,POST
123cbebb44506a22f6570f9350630e23,0.693,0.6,0.0,0.0,1.0,1.0,0.8235,76.01,POST
23beb765eb4084bc5a5b4dc54457f69c,0.7776,0.6,0.0,0.0,1.0,0.9,0.8571,76.01,POST
425b6d6ce41726ad4d2f6169d4e188c7,0.785,0.6,0.0,0.0,1.0,1.0,0.7,76.0,POST
d0df62142324be982cf7d268ea69f5e8,0.3732,0.88,0.0,0.0,1.0,1.0,0.913,76.0,POST
b55f442ed4c0f0cefe78b7e47616f14f,0.7873,0.88,0.0,0.0,1.0,0.75,0.7273,76.0,POST
89b3b2a951d93f58f8dd491a022f8794,0.7254,0.86,0.0,0.0,1.0,0.75,0.8333,75.99,POST
f6fcc0c53ed533f6acc9d0bc06027752,0.7998,0.6,0.0,0.0,1.0,0.9,0.8261,75.99,POST
0bc63326d8ef93aba17b248ec1ea6785,0.6946,0.88,0.0,0.0,1.0,0.75,0.85,75.98,POST
7111cb118d167af1c15eaddad6c0af48,0.7433,0.6,0.0,0.0,0.9742,1.0,0.7826,75.97,POST
120bf59c2fa669d81228d0bb51c8095d,0.7132,0.9,0.0,0.0,1.0,0.75,0.8,75.96,POST
48e9b5228bad9a1288977f8188c87820,0.6561,0.88,0.0,0.0,1.0,0.75,0.9,75.96,POST
743742795b25095ba8b146c9e4085fd3,0.8549,0.6,0.0,0.0,0.7977,1.0,0.8333,75.96,POST
79fac77deba9904784fe36376d25730c,0.6486,0.6,0.0,0.0,1.0,1.0,0.878,75.94,POST
497a05080d27abda4c5ee453d7567544,0.8315,0.6,0.0,0.0,0.8973,1.0,0.75,75.93,POST
2daf49e595eccfb6758b0faaa861e980,0.8238,0.6,0.0,0.0,1.0,0.9,0.7895,75.92,POST
c19df8e5c96b19a344de5764d8428e27,0.6184,0.6,0.0,0.0,1.0,1.0,0.9167,75.92,POST
8a14482477a0b13f42bb7feeb60b7ca5,0.6474,0.96,0.0,0.0,1.0,0.75,0.8125,75.92,POST
a202e83fc9c4b3d663b1a846759cfdc5,0.6216,0.96,0.0,0.0,1.0,0.75,0.8462,75.9,POST
a4b067a62f23b115198da8971ded2d93,0.7268,0.86,0.0,0.0,1.0,0.75,0.8235,75.87,POST
c1cfa60e044f6efac555051949451e0c,0.6693,0.88,0.0,0.0,1.0,0.75,0.875,75.85,POST
12586c102e5a4090f66cee7b94928650,0.5938,0.96,0.0,0.0,1.0,0.75,0.8788,75.84,POST
1b6cc0a9ac8ebd434b117b60dafee530,0.6518,0.6,0.0,0.0,1.0,1.0,0.8667,75.84,POST
875c7a47a86de206d17cf8b14d468867,0.7866,0.6,0.0,0.0,1.0,0.9,0.8333,75.83,POST
91e0456fbefe149666833e8636c0e3f9,0.7164,0.9,0.0,0.0,1.0,0.75,0.7857,75.81,POST
5ac73e681cfeaacc69ab1f041a7223d5,0.7735,0.6,0.0,0.0,0.8469,1.0,0.875,75.79,POST
d8ade75cfc26c793991b2b9467d814eb,0.7472,0.6,0.0,0.0,1.0,0.9,0.8824,75.78,POST
30d425182237ae263532528aca55a366,0.6601,0.6,0.0,0.0,1.0,1.0,0.8519,75.78,POST
9a33b9c735af632c5d2dc61349c8419f,0.7386,0.88,0.0,0.0,1.0,0.75,0.7778,75.78,POST
9330b68d815262d3babe9fc647ded1c8,0.7421,0.6,0.0,0.0,1.0,0.9,0.8889,75.77,POST
4dc9819ac06211a72838599ea6f26dc4,0.6901,0.88,0.0,0.0,1.0,0.75,0.8421,75.77,POST
9267ab712cacfc15311dde992c77df3d,0.7736,0.6,0.0,0.0,1.0,1.0,0.7,75.77,POST
0f5c05f5b50c5b87e316dbe1041d96c8,0.6328,0.6,0.0,0.0,0.9742,1.0,0.9167,75.77,POST
de91641e4ca827b8cde18822353241be,0.7584,0.6,0.0,0.0,1.0,0.9,0.8667,75.77,POST
46d16063ea35f2d140ab642e8a25dfb6,0.8178,0.6,0.0,0.0,0.7977,1.0,0.8696,75.76,POST
a741d3d21fb98bf98a19bc6beb92145e,0.8235,0.6,0.0,0.0,0.8221,1.0,0.8333,75.74,POST
57763264fce0ac566adf0f0640a826d8,0.6885,0.88,0.0,0.0,1.0,0.75,0.8421,75.74,POST
ce958cf50ba97af0719a04c495338c70,0.7268,0.86,0.0,0.0,1.0,0.75,0.8148,75.74,POST
7daf64b1cb51422a6422010c145db8d9,0.6402,0.6,0.0,0.0,1.0,1.0,0.875,75.73,POST
51d902b97430f2e065435143f49f57ce,0.6632,0.88,0.0,0.0,1.0,0.75,0.875,75.73,POST
b24f8dca58e43028969bd69d40463cef,0.6297,0.6,0.0,0.0,1.0,1.0,0.8889,75.73,POST
246cf64db611d9d4fe69b4521bb97843,0.5547,0.88,0.0,0.0,1.0,1.0,0.6522,75.72,POST
6d0dace1be37bf2a84645154f0fe2348,0.8065,0.6,0.0,0.0,0.7977,1.0,0.88,75.69,POST
1acdf4e2bc4b6e592b7766a3cdfbcf59,0.7349,0.86,0.0,0.0,1.0,0.75,0.8,75.68,POST
5916e929e79f787eaff463c5408565d7,0.6632,0.88,0.0,0.0,1.0,0.75,0.871,75.67,POST
2efd089ab5c5197b42d73752f00f82ec,0.6504,0.6,0.0,0.0,1.0,1.0,0.8571,75.67,POST
0d199940336e54f77d7151d1b3e96378,0.642,0.9,0.0,0.0,1.0,0.75,0.875,75.66,POST
7f54d83352488b34094c59a8f7479d21,0.6917,0.6,0.0,0.0,0.9228,1.0,0.8889,75.65,POST
9d4655237bc995c4ec1e1add409505f5,0.6498,0.6,0.0,0.0,1.0,1.0,0.8571,75.65,POST
6b0e4d3138843817f873eec29d01ffc8,0.847,0.6,0.0,0.0,0.7737,1.0,0.85,75.64,POST
e09fc19510d8546c5152fc2df20daf46,0.6546,0.6,0.0,0.0,1.0,1.0,0.85,75.64,POST
79ffd1dc9a7e75a22ec10113b9e6a287,0.6303,0.6,0.0,0.0,1.0,1.0,0.8824,75.64,POST
abf9934d68ba00d3697e0605ff7cd0d0,0.817,0.6,0.0,0.0,1.0,0.75,1.0,75.64,POST
6ce62dd30790b3d4bc829dec7b4264bf,0.7605,0.88,0.0,0.0,1.0,0.75,0.7391,75.64,POST
eb4b4ebed1638fd68580acb0b362b944,0.7026,0.6,0.0,0.0,0.9246,1.0,0.871,75.64,POST
d605b54eb302aed439fabf988e8a7dbc,0.7366,0.6,0.0,0.0,1.0,1.0,0.7391,75.62,POST
7bb7a3e2f9072ba5d757ddd1096b3b1f,0.6498,0.96,0.0,0.0,1.0,0.75,0.7895,75.62,POST
fd8da4f8cc1f040c06b054dd71b676f2,0.8008,0.6,0.0,0.0,1.0,0.9,0.8,75.62,POST
1cde0cad56c2860a04188ccf80378cbe,0.862,0.86,0.0,0.0,1.0,0.75,0.625,75.6,POST
89a979f1a3ec2ba4c24c3cea1efd4278,0.6898,0.6,0.0,0.0,1.0,1.0,0.8,75.6,POST
5a37aab7fa83f958fc37ef8010cd7669,0.6459,0.6,0.0,0.0,1.0,1.0,0.8571,75.58,POST
0604e133b815e5a978eebb94a9bc1ab8,0.7469,0.6,0.0,0.0,1.0,1.0,0.7222,75.57,POST
9a653849e7c2ebdaff3f166d4a329c7c,0.8553,0.9,0.0,0.0,0.75,0.75,0.8667,75.56,POST
f4722a4662d5ecfc8d0a1afdb438b9b5,0.7108,0.6,0.0,0.0,1.0,1.0,0.7692,75.55,POST
2042d5e874e1420f2568eea7bbbb2042,0.6821,0.86,0.0,0.0,1.0,0.75,0.8621,75.55,POST
63c3e78a5d5eb6dc5ec7666f10dca131,0.6894,0.86,0.0,0.0,1.0,0.75,0.8519,75.55,POST
91a05f8451533fb670d80adf96c47e3e,0.8223,0.9,0.0,0.0,0.9484,0.75,0.6842,75.53,POST
2b7d2e18388e28c7912571769104addf,0.6765,0.6,0.0,0.0,0.9228,1.0,0.9,75.52,POST
2b4614b87560fda2b89d180696d8346c,0.6518,0.88,0.0,0.0,1.0,0.75,0.875,75.5,POST
bde8c088b193e08e7b08421ae0cf5d1f,0.8028,0.6,0.0,0.0,1.0,0.9,0.7895,75.5,POST
7cc3391767f81b289807cf6d27b00289,0.7345,0.6,0.0,0.0,0.8973,1.0,0.85,75.5,POST
6331b5e7cb8e2b4c2d27d08f52680561,0.6414,0.6,0.0,0.0,1.0,1.0,0.8571,75.49,POST
760ee602552b7143d3882bf995cdc234,0.684,0.6,0.0,0.0,1.0,1.0,0.8,75.48,POST
c860be58f8e1981e4c1cb49535da3c7e,0.5916,0.96,0.0,0.0,1.0,0.75,0.8571,75.47,POST
1ef0e8d85cdfbfb0b8fb5cf59461ca19,0.694,0.6,0.0,0.0,1.0,1.0,0.7857,75.47,POST
da6d6f7577d4bec69f480c4d6dae14f5,0.701,0.6,0.0,0.0,0.9228,1.0,0.8636,75.46,POST
dfce27f88339918e08c2fad35ec1ed53,0.8577,0.6,0.0,0.0,1.0,0.75,0.9333,75.45,POST
89cae346267faefb9e96976ceef9f557,0.7417,0.6,0.0,0.0,1.0,0.9,0.8667,75.43,POST
c9e5a2f34af86710581d535e2a724185,0.4101,0.88,0.0,0.0,1.0,1.0,0.8261,75.43,POST
380f603302bab9360a05674b1533dd49,0.7972,0.86,0.0,0.0,1.0,0.75,0.7,75.42,POST
5bb9bc79b0b0a81eefd5da2393136e24,0.6384,0.9,0.0,0.0,1.0,0.75,0.8636,75.42,POST
6be211ff8ec6c29dd437629cb55dcc3e,0.6429,0.6,0.0,0.0,1.0,1.0,0.85,75.41,POST
d2ea52c344495fddf5ec414ea7a45bb8,0.7339,0.6,0.0,0.0,1.0,0.9,0.875,75.4,POST
df8fa0500d67b70aedf43d734dc8e5a3,0.6501,0.6,0.0,0.0,1.0,1.0,0.84,75.4,POST
f52a0f43bcd62b4b14e31c6c1aa69669,0.3934,0.88,0.0,0.0,1.0,1.0,0.8462,75.4,POST
3a73be4e31e2113ddf8423e1df54cb79,0.6291,0.6,0.0,0.0,1.0,1.0,0.8667,75.38,POST
853fabb206825915e19c6d197ebc5d90,0.8242,0.88,0.0,0.0,1.0,0.6,0.8571,75.38,POST
f1e32ed9f6a5c1604d9b2c305feaea3c,0.6731,0.6,0.0,0.0,1.0,1.0,0.8077,75.38,POST
341ef50ca9f1c085448cefd468a54845,0.6866,0.6,0.0,0.0,1.0,1.0,0.7895,75.37,POST
c5b3141819963cefcefbe0e285d7700e,0.7455,0.6,0.0,0.0,1.0,0.9,0.8571,75.37,POST
9d0a4356351e3dbc85659a5e7414e6b5,0.7633,0.6,0.0,0.0,1.0,0.9,0.8333,75.37,POST
fec6dfd18f645509e25fe2e35b2491b5,0.8605,0.6,0.0,0.0,1.0,0.75,0.9231,75.36,POST
297041261cdb05870bb81fc06cb690e5,0.8561,0.6,0.0,0.0,1.0,0.75,0.9286,75.35,POST
65c84e493cf7e1c7691e71562c65e1fa,0.5719,0.96,0.0,0.0,1.0,0.75,0.875,75.34,POST
ed14fc3b82698f44fbdbc8077b362b80,0.7041,0.6,0.0,0.0,0.8469,1.0,0.9375,75.34,POST
d4c95bee75d51b6d66d5d6b077e82ccb,0.5685,0.96,0.0,0.0,1.0,0.75,0.8788,75.33,POST
d70f713546192cbaa6585bafaffa6483,0.6358,0.88,0.0,0.0,1.0,0.75,0.8846,75.32,POST
52543863264b7961156764c53cd4133e,0.8589,0.6,0.0,0.0,1.0,0.75,0.9231,75.32,POST
f7f43e794d3a20ba423d9037c38302b3,0.6429,0.88,0.0,0.0,1.0,0.75,0.875,75.32,POST
91ce59ae829f719362f1a6cc74c6aa3c,0.674,0.88,0.0,0.0,1.0,0.75,0.8333,75.32,POST
9dcf1cf3031995d4eedc404c6d26d602,0.4092,0.98,0.0,0.0,1.0,0.9,0.8462,75.32,POST
f5ed81cdc616d3291b4332f954264748,0.7761,0.6,0.0,0.0,1.0,0.9,0.8125,75.31,POST
3d90907e4bb79a2f08633295b4d50da9,0.7033,0.9,0.0,0.0,1.0,0.75,0.7692,75.3,POST
34a7f4754951cdad738be9b25cd14f2d,0.8577,0.6,0.0,0.0,1.0,0.75,0.9231,75.3,POST
a24e56be0e32223ae50e6f4a145b02ed,0.7994,0.6,0.0,0.0,1.0,0.75,1.0,75.29,POST
c3517a497a979c7c0dab14e080598d42,0.8529,0.6,0.0,0.0,1.0,0.75,0.9286,75.29,POST
fe7fa3992fa1e474f6ec9e2c4d327d42,0.8529,0.6,0.0,0.0,1.0,0.75,0.9286,75.29,POST
bac7f72f6ab9b42a1340e3d000747181,0.7612,0.6,0.0,0.0,0.9484,0.9,0.8889,75.28,POST
dcef5d4aefea4e802b336e161b111054,0.674,0.6,0.0,0.0,1.0,1.0,0.8,75.28,POST
